V1,V2,labels
76.54024,7.571401,1
51.77094,-18.34046,1
85.88293,3.30276,1
61.10013,-12.41815,1
59.85202,-5.652476,1
75.82624,-20.09061,1
61.68382,-13.30922,1
57.11461,-14.71895,1
77.37225,-1.998448,1
56.9189,-5.607814,1
68.24066,-16.7783,1
70.99341,-20.21861,1
55.90017,-24.42781,1
65.72708,-12.62672,1
86.9104,-2.218481,1
60.30796,-21.13974,1
58.89599,-13.65608,1
64.42315,2.896175,1
68.26449,-1.292433,1
60.80457,-16.41014,1
74.24806,-23.90477,1
68.40987,-1.351733,1
75.19914,-17.88874,1
53.99338,-16.79015,1
64.66423,-11.21753,1
78.41882,-8.131473,1
90.1256,-24.57763,1
78.52343,-23.97729,1
69.83008,-6.202702,1
76.66716,-10.95484,1
73.33869,-14.50632,1
54.61538,0.822026,1
75.07177,2.72507,1
72.55125,16.4744,1
75.25325,4.462009,1
63.05424,-12.70489,1
74.84572,-6.913638,1
81.29542,-18.13609,1
86.43307,1.7146,1
58.70364,-4.059786,1
50.14929,-14.31598,1
63.98909,-11.18955,1
65.58124,-11.16373,1
78.43384,1.611536,1
81.6864,-7.565635,1
71.32661,-24.2114,1
56.50423,-0.6708519,1
66.49155,-11.93227,1
77.01996,-7.084207,1
83.91402,-1.37213,1
69.80927,-12.62827,1
59.75429,1.039816,1
97.82028,-16.56395,1
91.93916,-1.150087,1
67.92403,-17.03266,1
61.81742,9.498615,1
71.14845,-8.638981,1
66.59299,-32.46637,1
68.46967,-30.53499,1
75.83458,-3.566499,1
79.48316,-30.80059,1
63.92749,-11.3843,1
67.65975,-9.337537,1
67.92516,4.484799,1
65.09831,-11.52629,1
70.69653,-15.15048,1
77.50496,-9.722227,1
88.75939,-10.3208,1
66.10896,-26.77577,1
48.80508,-22.4844,1
77.87479,-5.751227,1
74.65789,-8.919705,1
82.11505,-1.623908,1
73.36298,-14.60543,1
71.40567,-4.340033,1
58.62062,-10.19077,1
65.29806,2.156136,1
72.86081,-11.82809,1
71.3769,-9.252214,1
84.13732,8.626088,1
70.62952,-29.13831,1
74.71705,-17.16086,1
69.74262,-8.386807,1
72.60228,-4.416259,1
62.13006,-22.79853,1
60.11729,11.88867,1
76.74555,-17.36389,1
67.41577,-9.266467,1
73.11009,-23.10049,1
79.32548,-15.70281,1
104.3766,4.351511,1
66.86716,-19.87777,1
89.33103,-12.80378,1
35.74094,-24.00127,1
76.09913,-18.21636,1
69.3201,-5.764337,1
64.45351,-9.646416,1
81.06175,-21.19148,1
58.83277,-3.300213,1
59.77071,-6.573427,1
69.73292,-22.09676,1
66.791,-10.47102,1
49.65516,-1.869738,1
70.70066,-15.89514,1
72.20053,-12.37627,1
65.95326,-16.93183,1
74.20015,-14.89715,1
72.81212,-3.046355,1
57.88044,-4.081336,1
48.90072,-21.98084,1
61.67483,4.149319,1
72.80554,-5.543254,1
82.24438,-8.71373,1
68.85194,-0.9684211,1
70.258,-5.573562,1
51.29503,3.890627,1
71.87862,1.95838,1
74.26682,0.2268598,1
73.88967,-4.138421,1
72.43866,-8.70207,1
68.84693,-4.473853,1
67.4579,-11.51909,1
63.23736,-4.332619,1
67.04572,-8.749687,1
61.14106,-20.12918,1
59.06593,-36.59645,1
63.0932,-9.511965,1
64.19505,-4.122554,1
69.14382,-6.864115,1
68.2186,-13.96171,1
80.78812,-21.61113,1
62.15595,-5.59855,1
76.2021,-0.3535414,1
67.71612,-21.95391,1
66.87748,-13.76373,1
81.16841,-12.7322,1
77.52612,-16.85477,1
73.13333,-14.03496,1
62.92608,-13.9975,1
51.79126,6.185827,1
69.15686,-9.004087,1
62.27294,-7.576707,1
62.86968,-8.90002,1
59.75554,-18.64859,1
55.93825,-5.324996,1
63.37816,8.626922,1
89.06512,-18.00787,1
59.49207,-21.839,1
63.0717,4.1653,1
74.18266,-14.39385,1
72.99597,-21.99502,1
74.54878,0.68999,1
72.79072,-13.42379,1
68.58779,0.4890194,1
83.4991,-3.712483,1
85.60566,-2.347389,1
49.33336,-16.45131,1
80.25808,-17.90534,1
73.99424,-3.416731,1
71.49039,-32.68723,1
75.56422,-35.10705,1
50.77177,-5.560257,1
63.31959,3.695687,1
62.63376,-20.60124,1
72.48474,-9.643281,1
55.5865,-23.30693,1
51.66027,-29.96612,1
53.65475,-5.412206,1
89.75272,-8.296798,1
60.46186,2.98287,1
80.376,-11.60401,1
61.82472,-13.03964,1
73.42504,-12.02837,1
72.77863,1.591326,1
67.30395,-22.65711,1
71.1454,-6.820285,1
91.37652,-10.32453,1
70.45771,-2.015341,1
65.35571,-2.156085,1
86.14405,-6.644713,1
40.98589,-20.96894,1
85.28412,-16.27302,1
84.69904,-11.24636,1
78.1619,-22.53974,1
63.30449,-7.136283,1
50.9626,-0.5868152,1
78.5982,-24.0221,1
71.42413,-15.80383,1
73.3584,1.431008,1
63.5102,-10.89118,1
64.3641,-38.68109,1
79.91314,-16.89974,1
70.61451,-13.64807,1
77.37191,-29.6917,1
62.43318,4.515735,1
66.53034,-23.73638,1
53.39924,-8.951078,1
82.79707,-3.406174,1
65.8034,-11.19213,1
87.72446,-1.788042,1
68.37877,-11.21265,1
76.46407,1.250499,1
67.35838,-1.977294,1
89.75777,-20.19515,1
71.4421,-6.040679,1
74.56606,-8.156192,1
68.46404,-7.432018,1
78.44227,-13.59282,1
73.10613,5.701017,1
62.34706,-22.54894,1
51.82533,-14.28696,1
70.39661,-5.694306,1
76.49829,-4.378538,1
61.48431,-16.31903,1
61.80352,1.297201,1
76.0211,-7.230398,1
60.64451,7.604861,1
71.70814,-12.86116,1
76.83708,-18.12474,1
78.40622,-18.09712,1
68.72024,-23.95237,1
50.06301,-20.20353,1
87.69692,-11.42972,1
86.99997,4.574135,1
68.19161,-20.04976,1
68.08471,-28.09651,1
64.0625,-10.7499,1
74.93968,-13.94003,1
74.13194,-7.691431,1
67.39908,-22.57539,1
73.78174,0.6641589,1
55.11437,-11.70788,1
82.80132,-13.10405,1
61.3069,7.839162,1
66.26919,-2.282228,1
59.19792,-11.32849,1
62.44526,-30.15219,1
49.19779,-11.71951,1
72.94774,-8.344704,1
59.87773,-5.742763,1
73.47509,-4.283149,1
85.36645,-16.46919,1
69.38539,-1.906945,1
62.15073,-5.052795,1
64.23726,-13.3351,1
72.92104,0.791644,1
77.48227,-23.13051,1
77.34316,3.181548,1
69.85361,-9.066127,1
70.68102,-3.58606,1
84.16232,-24.39767,1
57.46576,4.544234,1
63.88039,1.74088,1
92.76103,1.320703,1
86.41515,-12.48442,1
63.23813,0.6457113,1
72.81642,-17.78091,1
52.98323,1.240638,1
66.03696,-15.12986,1
63.82113,-8.541133,1
84.74937,-21.77988,1
66.82718,-18.49357,1
66.8739,-7.117552,1
90.11309,-13.73802,1
43.88975,-13.82,1
81.08251,-12.44169,1
62.29297,-16.46992,1
58.55329,-23.56855,1
56.00959,8.877159,1
76.57934,-6.173397,1
82.2019,-6.965297,1
73.04178,-14.76294,1
69.56355,-12.55183,1
52.04093,-14.04998,1
73.3532,-7.789966,1
63.90973,-12.61178,1
50.83435,-1.439128,1
72.19453,-16.44232,1
74.73565,-25.90802,1
68.85865,-10.91415,1
80.10725,-4.844485,1
73.59379,-2.30054,1
64.91755,-17.79653,1
69.18629,-1.345729,1
56.67511,-19.89974,1
63.84701,7.070253,1
73.52853,-4.305105,1
77.77298,-20.97871,1
66.58747,-16.51202,1
74.68619,-13.78516,1
82.44135,-3.198811,1
52.30627,-19.96528,1
69.2922,-8.165172,1
64.40332,11.5388,1
87.83745,-5.797536,1
73.06476,2.346044,1
58.63267,1.1054,1
74.55995,-14.94582,1
74.27044,-21.81354,1
50.25447,-9.793256,1
62.09312,-22.10528,1
87.61305,0.8871884,1
79.40338,3.454682,1
77.56643,17.25978,1
87.67891,-5.012097,1
67.52089,0.5997717,1
79.92055,-2.785855,1
71.32548,-6.040786,1
57.68811,-26.8179,1
85.23694,-7.594193,1
64.65368,-8.68329,1
61.31142,11.2666,1
59.06764,7.588652,1
87.76017,-11.61341,1
68.24614,-26.37716,1
64.45452,-2.222824,1
65.53308,-29.09276,1
63.89614,-19.10272,1
80.11442,13.05422,1
53.4408,-4.50005,1
71.92873,-16.93747,1
61.59669,-10.75492,1
66.93093,-13.78257,1
50.34516,-9.613154,1
72.01345,-13.67514,1
83.8145,-24.73408,1
78.27926,-0.2117256,1
63.37316,-5.140422,1
67.56707,1.263094,1
78.30576,-2.315313,1
64.15815,-9.960403,1
58.67935,-5.187703,1
84.99193,-25.74853,1
66.11341,-4.922376,1
74.52394,-1.039614,1
70.64279,-8.465358,1
89.6064,0.470834,1
76.0323,-3.837667,1
75.88329,-11.40071,1
91.41507,-18.58123,1
75.96584,-5.74556,1
56.82018,-18.1518,1
65.26213,-1.156317,1
72.5354,-20.20325,1
42.97974,-8.860008,1
58.11489,-18.28166,1
73.26022,-11.98803,1
77.94697,-12.41635,1
71.2361,-8.819086,1
80.56624,7.036737,1
88.41406,-13.11624,1
72.93951,-8.774334,1
71.42486,-6.568674,1
85.37737,-2.574961,1
60.69893,4.760236,1
84.41388,-6.605288,1
78.85013,-11.48461,1
72.23627,-3.34833,1
79.51451,-7.224457,1
70.81757,-20.52531,1
79.3355,-17.01338,1
83.92007,-18.97531,1
64.99888,-4.225446,1
70.30046,4.675978,1
72.4469,-14.50134,1
65.32914,-20.57936,1
69.68672,-8.770884,1
82.80947,-2.210701,1
66.12637,-24.65817,1
74.31614,0.4964872,1
62.74274,-19.14187,1
66.71625,-1.28301,1
52.76581,2.249599,1
64.23697,2.673515,1
82.93062,-20.18061,1
36.50027,-21.49223,1
103.9198,-25.94061,1
78.92066,-12.20063,1
71.31289,4.678265,1
70.89019,15.4043,1
87.70451,-15.3165,1
58.66569,-4.894761,1
65.94133,-0.4717233,1
53.61497,-20.94196,1
80.81969,-30.37179,1
67.59589,-2.237453,1
70.45368,-14.35,1
52.61427,-5.968235,1
67.05727,-18.36929,1
80.33527,10.0038,1
65.81659,-7.695396,1
58.66797,-6.653395,1
63.55366,-33.60001,1
72.77927,-2.60152,1
70.05731,-6.740457,1
63.67471,-19.57441,1
61.41443,-12.56155,1
59.91931,-11.40836,1
54.54313,-9.975537,1
70.58784,-9.452148,1
53.50132,-11.88279,1
72.78958,-28.22006,1
76.30181,-6.231672,1
51.48873,-31.35942,1
82.67635,-19.14385,1
64.73662,-20.46305,1
89.92531,-10.70861,1
82.33732,-6.081996,1
67.7835,-13.78307,1
82.0141,8.581901,1
65.64449,-3.324757,1
58.89835,-22.79558,1
50.28286,4.203121,1
68.29051,-13.59784,1
85.31325,-9.977645,1
93.10153,-14.48068,1
64.6744,-1.08624,1
72.97454,0.8260532,1
74.51596,-9.207847,1
68.41306,-2.750809,1
75.30674,-4.204458,1
53.84029,-12.40979,1
67.35263,-0.3542486,1
67.39329,-32.9488,1
56.93941,-4.871946,1
69.12279,5.317039,1
57.22761,-5.167954,1
76.05929,-5.569526,1
59.81583,-4.150285,1
64.30557,-27.2714,1
59.1149,-16.25977,1
91.61397,-12.11007,1
78.31008,-16.3773,1
68.59947,0.7928145,1
68.01685,1.108887,1
82.84614,-12.49169,1
49.51263,-0.5111645,1
69.8973,-34.17,1
84.17337,-4.631359,1
78.89444,-24.29788,1
70.69758,9.444025,1
61.77013,-19.68894,1
78.0163,4.23549,1
73.54946,-16.09942,1
55.73493,-12.74454,1
65.89819,13.69386,1
57.39889,-13.82744,1
63.04364,-27.31653,1
90.12375,-18.2544,1
64.38116,-23.61167,1
63.44825,-5.62352,1
72.94678,-17.25217,1
52.57834,-13.12009,1
63.63273,5.738944,1
71.99254,-10.99059,1
72.39277,-4.811533,1
79.11701,-4.512673,1
51.93237,-17.86623,1
70.43403,-21.59988,1
73.80844,-2.224638,1
81.84084,-19.73066,1
60.51824,-7.986829,1
76.27817,-26.23452,1
72.43248,-18.91511,1
68.76535,1.418947,1
60.72785,2.763541,1
68.29949,-11.58326,1
71.62149,-26.87554,1
70.59952,-5.845408,1
80.10539,-10.8262,1
70.75399,10.09409,1
61.23998,-21.44423,1
68.3528,8.337489,1
61.51666,-12.43442,1
71.43109,-0.006148352,1
62.02735,-24.19875,1
61.78095,1.968633,1
98.66974,-2.164127,1
73.01436,-1.722455,1
82.94384,-0.9408177,1
80.52203,-13.20871,1
53.52886,-3.686721,1
70.67194,-0.7722773,1
56.81425,-13.70458,1
72.37652,-26.52538,1
49.83153,-8.861414,1
70.16466,-18.97082,1
72.25542,17.13289,1
69.0665,2.742776,1
57.83613,-1.477452,1
75.97397,-22.84942,1
68.33255,0.6976613,1
60.67356,-8.95394,1
61.20472,-14.9268,1
65.426,-8.987577,1
77.37339,-3.91479,1
65.88091,-24.6382,1
68.68376,-26.48481,1
83.17385,-11.66942,1
69.57142,-1.19085,1
87.76274,-12.09585,1
64.25253,-4.659249,1
58.7633,-9.553751,1
87.6779,-14.57468,1
84.77952,-28.19338,1
44.48759,-28.91912,1
71.15801,-4.96975,1
81.11289,1.820294,1
69.6739,-13.50128,1
77.81984,-29.2818,1
74.59189,-6.969018,1
87.18534,-7.561814,1
80.60636,4.67578,1
84.97687,-20.77276,1
79.38887,18.96587,1
73.09005,-9.938504,1
83.21137,-35.36076,1
54.64416,-10.79429,1
73.64229,-16.80874,1
68.84037,-3.089466,1
75.82528,-25.17796,1
77.2142,-21.17232,1
62.69973,-11.28403,1
65.87854,-18.35437,1
65.8312,-12.80048,1
69.75814,-6.189078,1
68.61625,-15.98461,1
64.98134,-16.78327,1
64.85876,-9.286581,1
66.79546,-17.6295,1
43.56437,-14.07815,1
68.28453,-0.05283603,1
53.97722,-18.11732,1
72.37554,-14.15102,1
45.12958,6.069386,1
79.23594,-7.783267,1
67.89267,-20.79489,1
77.45593,-6.610437,1
67.28255,-3.456408,1
77.23093,-4.179791,1
77.14531,-16.25022,1
60.35104,-16.18723,1
65.31193,-16.61032,1
77.93611,-32.70189,1
79.88167,-9.25513,1
64.06412,-5.053665,1
55.65335,-2.352454,1
60.33708,-0.5121532,1
69.20068,-13.57959,1
62.69723,-10.16704,1
66.39989,-5.404058,1
60.86256,-17.94243,1
74.03131,-25.69833,1
82.44264,-17.38876,1
71.05727,-20.94383,1
80.91493,-5.505733,1
74.19766,-3.398674,1
73.76104,-9.804844,1
69.15085,-27.33672,1
73.74459,-22.24747,1
93.63296,-10.36324,1
72.05005,-1.98867,1
79.09497,-17.7693,1
52.66147,-12.10119,1
91.25622,-26.76765,1
69.69169,-7.789096,1
47.71091,-6.095375,1
55.00807,11.56722,1
67.68167,-9.785644,1
65.44644,-12.13077,1
84.56817,-6.077383,1
97.56903,-14.44639,1
53.24852,-11.41788,1
67.16991,-4.073038,1
62.42045,-16.2767,1
59.63564,-37.79037,1
78.52355,-6.868666,1
68.07284,-9.450905,1
64.40905,-17.32569,1
83.58873,-10.16413,1
83.71054,-7.567408,1
76.59972,-8.598391,1
65.59871,-5.515496,1
64.16531,-8.239429,1
72.31848,-28.37739,1
72.89074,-13.08401,1
71.85983,-7.281507,1
74.98594,4.9548,1
68.01299,-12.93427,1
71.72321,-7.872746,1
85.0203,-22.10981,1
66.09438,0.7196266,1
85.76525,-15.94158,1
75.29033,-20.52493,1
69.05731,-16.42671,1
84.21595,-13.29946,1
69.43209,-7.778993,1
69.3489,-16.70996,1
67.496,0.7695373,1
54.37956,-2.373576,1
55.37194,-8.759966,1
65.99169,-4.956535,1
82.59654,-29.84639,1
80.10463,-11.9095,1
62.44377,-16.1361,1
87.34288,-11.94191,1
63.13534,-32.47361,1
80.38442,-12.19301,1
53.62364,-20.69438,1
70.99268,-3.287801,1
92.67575,-16.18462,1
65.15415,-7.422444,1
79.33412,-22.18659,1
69.03038,-13.70663,1
85.09824,-11.31437,1
75.07559,-1.20056,1
74.90408,-31.59422,1
51.66653,5.64022,1
77.56271,-12.51884,1
83.9768,-15.20381,1
52.63898,0.2466355,1
64.80269,-19.89357,1
60.91487,-5.64697,1
76.31144,-13.2713,1
72.70005,-17.95129,1
54.85474,-4.231365,1
60.46303,-11.15464,1
73.09839,-14.09135,1
58.33049,-24.54733,1
78.08799,4.297182,1
61.18767,-32.67201,1
76.27331,-27.69607,1
67.0222,-35.01962,1
83.54788,1.910021,1
54.19945,-13.45955,1
67.80528,4.444605,1
87.90198,14.85406,1
62.05761,-0.1845935,1
67.43387,-4.600472,1
51.20422,-7.37377,1
83.53147,-4.596114,1
63.07033,-10.09449,1
62.59971,-7.99627,1
68.3894,-1.819404,1
75.60424,-8.007767,1
51.39455,-7.560444,1
54.05743,-30.14147,1
54.21433,0.976269,1
66.1136,-2.307693,1
72.98232,-21.41706,1
63.47237,0.4243742,1
67.75566,-3.700921,1
59.91527,-4.502811,1
59.59558,19.35797,1
74.9352,2.191131,1
59.33881,-18.74531,1
79.36212,5.214438,1
82.11814,-13.61926,1
83.82712,-38.7955,1
74.61884,-11.33446,1
61.73203,-5.572901,1
68.48677,-23.12137,1
69.30094,-27.30873,1
56.70621,-17.45695,1
71.53534,0.8623792,1
76.21033,7.055012,1
63.84636,-17.7283,1
66.25222,-3.913034,1
81.44768,-24.24757,1
62.67937,-20.08821,1
54.33532,1.649464,1
75.66274,-15.75875,1
80.03555,-14.61174,1
60.50964,-18.80588,1
69.59802,-15.57155,1
63.66285,-30.48215,1
56.05253,-7.357508,1
64.07648,-4.398561,1
64.70491,-10.37657,1
80.56889,14.50799,1
86.61128,-7.867749,1
76.73148,-16.83939,1
68.25068,-7.142002,1
83.53589,-22.03176,1
84.63376,-10.65431,1
59.70858,-7.02261,1
66.62059,0.2782472,1
79.4429,-20.8802,1
59.14149,-3.268589,1
62.93142,-9.67255,1
76.28171,6.197267,1
81.7813,-17.89441,1
49.64519,-20.29111,1
58.37999,-12.982,1
74.68241,-22.74285,1
88.04622,2.73894,1
41.72015,-7.237918,1
61.91275,-12.98729,1
74.79148,-17.63764,1
61.99087,-15.7656,1
82.01159,-18.70377,1
78.71038,-15.10186,1
85.51906,-22.09427,1
76.5364,-11.39254,1
48.34201,-9.15055,1
69.69287,-7.067629,1
79.86285,-16.01771,1
69.80298,4.93805,1
83.65175,-18.73922,1
85.6528,-6.461061,1
82.77088,-2.373299,1
64.46532,-10.50136,1
90.72282,-12.25584,1
64.87976,-24.87731,1
