Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Area Population,size,Price
56851.99571,5.558008406,5.853657264,23915.56442,159.3228741,393639.074
51586.27412,3.389009085,6.927858675,55449.4071,157.255216,1472539.958
58276.58119,6.636475818,5.847510742,31457.04285,142.0894228,502553.0522
82713.91148,4.552036433,4.583869961,29936.39719,138.4793168,1296223.706
73451.09094,5.031814589,5.90694008,49251.80803,130.5549874,1342814.949
69667.17921,3.743064312,6.5736184,53056.062,157.0825746,1698219.757
59375.18699,6.389272184,7.56795346,20794.8215,199.0110307,555504.1478
66036.73711,5.195245496,7.142835518,45577.30243,199.4410442,1298980.829
65885.13576,3.347408951,6.19609335,34100.91677,198.4104569,1440736.583
77417.22284,5.336139641,7.580906575,26527.29795,207.3293185,1145351.161
78276.40182,4.187135016,6.997284659,29483.35861,189.0814537,1546957.226
67160.85009,4.555716691,6.861131564,33805.32623,187.9960231,1070818.731
81835.86399,3.250597592,5.841565101,51039.38782,157.6016098,1993453.673
61426.00134,6.856967099,6.484095707,45701.33285,154.901667,891981.0976
80889.66854,4.386478597,7.99341993,12513.68173,199.7893087,1443842.023
91458.32735,6.863978196,5.984186173,34252.72864,181.3345048,1305219.521
59119.58632,5.536124522,7.73337513,45539.12185,145.6218367,1238708.76
77413.92751,4.795210762,6.549836017,28795.1202,173.8588293,1241386.737
60421.75409,5.367206634,5.781082744,32754.83084,147.3404298,849008.7047
79354.05044,4.014999143,8.146308838,39092.18544,199.6026837,1656785.448
63151.1634,2.618904137,9.921519789,42266.29337,222.8570012,1896650.323
68805.02073,4.904008002,8.126158727,40744.09197,224.1963331,1300362.028
78032.88185,7.215160559,7.619011456,35334.63367,150.367853,1159749.09
76071.78643,3.833662011,6.861206526,15586.3573,176.7635568,1263743.971
63334.56621,4.092779403,7.286039798,35638.53817,224.1265534,1292643.52
63650.8574,5.344097031,8.037263,46457.01873,207.2479608,1357710.965
66181.91715,6.178964621,6.545256912,25337.01157,150.5044368,945551.1489
71717.19137,4.857229012,7.709022646,51974.84018,216.7895984,1572099.69
74419.53564,3.185645301,8.4693801,48591.39346,180.3976503,2019424.222
59289.68479,4.413184079,5.528943864,29496.94558,123.8789052,831471.5304
72197.37838,3.938242812,5.733871078,34598.97968,157.768472,1408347.445
69423.9286,5.163133595,6.703754321,36409.13231,185.7015482,1154126.216
64231.68422,6.688982434,8.747408787,59717.66977,175.1145658,1521085.472
66005.31092,6.013164171,9.369370843,43283.93363,228.8387476,1522143.641
82943.88907,4.978894292,6.278452801,50524.73674,158.5821262,1528714.305
71735.97897,5.092765581,7.076943828,38244.58139,167.3698886,1289042.121
57319.95266,4.264436279,7.309515328,44738.39585,193.4779578,1222799.34
72363.20417,6.490328899,4.525421031,42543.54,120.5834883,792174.1738
87678.16324,5.943211194,7.712774153,43805.52189,166.0143221,1753967.477
66404.1655,4.794060828,6.200115671,35977.31916,152.6981426,1149524.699
94295.66325,5.920514924,7.255140733,46014.58222,212.5882086,1876497.269
60891.73222,4.409271144,6.317399606,41217.11682,164.8399359,1045348.23
82264.14522,6.241411928,6.422631236,37581.05338,151.4868289,1323300.72
58666.22577,5.581045315,6.458755876,48132.61901,160.4060158,997239.7078
62497.329,3.71389902,7.464633732,27485.2428,178.0072775,1204939.904
84226.16641,3.018946,7.934351162,30167.23343,237.5787765,1877941.971
74380.94273,5.66939618,7.642894947,37315.7884,196.4281174,1245053.433
73753.73933,5.422407617,6.160888333,24970.70552,188.0350277,1165990.604
76355.74398,6.232959809,7.124398855,50209.55111,167.0561198,1517152.585
59024.71066,5.516917051,6.065900195,36271.52986,124.2855764,847767.9216
54241.45833,4.312506938,7.034591893,38997.78366,177.0224618,1012269.469
90493.5981,6.393437453,6.532431958,45211.00806,155.1105714,1439431.453
82665.22495,4.437710905,6.345069812,35513.45835,158.5368177,1461511.881
45520.55049,4.967755453,7.683664419,20070.2313,211.3555458,678587.2437
58927.57936,4.695964778,4.415753056,49100.82349,87.71039721,783350.6732
63689.47544,4.511850601,8.695313159,36260.06673,224.1683251,1499552.269
82989.9563,4.668432742,7.774634207,19372.74768,250.3161481,1458422.811
81614.86856,5.813362279,6.285206893,33611.4409,165.7811832,1228879.867
78661.54624,5.817306641,5.553070982,25087.37081,156.0995558,932380.5504
56907.13413,5.635600671,7.194020913,38959.49107,180.7912316,834268.3429
74636.90016,5.25992392,8.902224391,22880.82332,271.3394785,1351007.041
63926.10711,6.208642399,5.697630215,54954.76259,139.9755178,1068786.672
62320.25859,4.582504407,8.427868532,14596.2503,225.4001978,1124396.249
101599.6706,3.201253985,7.480512026,37523.86467,248.1964784,2370231.32
66051.54977,3.534503894,7.795868186,26761.9354,248.6357254,1334952.605
71475.82648,4.347516114,5.651019169,48227.07429,134.4227483,1504441.01
63137.9827,5.608442212,6.913776479,47697.26859,154.9981292,1153435.092
57223.57389,4.683618153,8.460541118,44907.37865,162.4132725,1259357.023
76075.15426,4.094182169,5.985129882,40368.56038,150.4393167,1567745.807
74579.27073,4.978458469,7.336151988,44873.84135,181.8886308,1516419.721
84292.53037,5.19605647,6.769938966,36446.87144,182.9736005,1365151.394
79120.44152,5.91663927,5.401786825,39563.9712,117.678828,1046030.114
57143.67882,4.849203681,6.848577732,51479.07096,138.0970003,1233965.837
66300.58192,4.885781493,5.588030876,31581.83852,135.4392821,1009769.078
70161.33285,4.752569448,5.8214009,37787.66295,141.2086011,1453597.507
75212.3268,4.947591603,6.690464212,23162.9107,153.3307033,1103206.755
86762.88286,4.46980671,5.106962247,47724.58136,145.6982553,1571253.531
69180.01607,4.416433753,5.514897205,38114.52633,139.9269619,1400111.497
78010.92038,4.075461186,8.210602123,44157.28659,193.4081027,1822987.82
65192.10563,4.724491298,8.017889181,26228.39458,229.3129998,1174747.551
61325.07891,6.661189428,6.303479006,51406.7399,116.0079573,1147908.529
62617.3292,5.536880814,6.450620296,48372.29885,149.3878107,1124125.921
63970.62442,7.254077737,6.502411114,31944.55257,129.0437593,822934.8313
68860.58581,4.623416606,7.351612387,40542.81391,212.9113856,1448774.971
66701.76617,6.224092447,7.921577391,37752.91522,216.5911452,1063630.928
73823.93879,6.260759057,7.590101512,10555.70282,191.9411781,861657.3994
62995.19212,5.619825478,6.191981454,34347.24318,138.0765105,1034760.04
75864.49781,5.364658808,6.656387606,35756.68694,137.7220607,1240864.154
72687.73327,4.291307993,7.800580682,35427.10591,223.2884711,1442372.044
67059.91769,5.047173334,8.368596561,35294.2836,209.4634079,1390620.168
64705.38341,6.327971268,6.386089398,33900.19875,166.6133104,862407.817
62382.46126,4.820794675,6.732639864,14347.01941,219.9907296,695152.1733
61355.94598,3.486701993,6.388362635,43645.05069,180.9508309,1392537.29
59331.06894,5.808059122,8.39948615,46669.89885,199.4162663,1200653.345
44218.54111,5.410604357,9.449249571,35420.74094,186.0536936,920540.6539
59260.86158,4.584208059,6.776273718,55030.17288,151.3459164,1300433.575
79159.30099,5.65229962,6.083193454,41296.72793,158.7781355,1172188.194
76916.9525,5.263011141,5.623473082,28213.40919,174.2159501,1054732.6
62450.62899,6.858491585,5.853322091,41190.20808,143.5553667,615568.1134
66447.48322,6.62324625,8.422240324,48261.04959,197.3765155,1271396.518
62173.5801,5.901041446,5.662268147,3883.448164,170.7766835,231189.821
59611.33237,5.477109156,7.396697598,40395.08125,145.1642732,1040782.486
65531.10906,4.516667952,5.564653446,39367.45002,151.1322518,1111710.9
52681.22886,5.630978624,7.115186212,44203.08095,179.805459,885796.2796
53348.62641,5.411919006,6.541849058,36499.84397,130.1849213,809755.6175
53048.67251,3.883971482,5.329030779,46984.15576,137.8981617,1095794.165
74283.06409,5.309481743,7.544191392,21446.34226,163.1821499,1138609.173
50212.43953,4.354792733,7.4041142,20913.65544,206.9302468,873241.9886
75012.34166,4.257171916,6.604334981,42877.42415,159.3810904,1413579.817
81858.57318,3.641356493,6.219018194,32549.99223,180.9757743,1730084.479
53664.0777,6.584002588,5.938396401,57110.64894,98.07427161,996243.4249
89502.84666,6.515654094,5.178078664,40836.13013,147.9986089,1273518.737
51927.98504,4.817192901,7.167177513,32256.63856,191.8129117,970177.1054
75927.35905,5.146850102,6.08284131,22993.63544,151.6560118,1143203.068
84802.7876,5.8983862,7.844811964,35748.33147,200.142721,1437983.825
66961.66442,3.587011452,3.950224687,33423.29329,114.6714961,1128720.42
86375.55798,5.324332606,6.657391847,39781.74684,154.617131,1532533.611
59046.44423,4.329939534,7.335984715,37813.71463,204.6061547,1082588.727
68368.40084,4.785865526,7.298146653,28438.89283,204.5367791,1156308.169
61018.60328,5.646803608,8.242756348,43395.73599,214.9372912,1168760.428
65566.35691,2.917120607,7.302751132,30117.17188,237.3224798,1357575.852
59878.06935,5.51393698,6.693434359,44212.90535,142.850174,920498.9374
76573.4753,4.921891443,8.861577101,40002.32739,257.3478633,1810782.413
69013.36835,5.023847569,6.448118673,17180.48353,154.0953045,903657.5625
78734.494,3.351567585,6.088061911,36688.16069,185.4063685,1850513.527
59035.95179,4.085913254,6.717020451,34753.41599,168.3882779,1148720.905
83940.12816,5.612068138,6.58380532,34602.378,195.0144187,1492033.205
54920.06339,4.172387034,6.188287003,22835.58443,144.594853,831168.8337
65554.84252,5.907935858,7.9827641,39239.83825,217.1746796,1130677.466
60168.27409,5.756635715,6.317906885,33460.47314,133.5178906,737202.4576
52540.7971,5.623567481,7.387603517,32090.23024,201.7270255,578309.0862
57182.80245,3.879657621,5.242644354,39293.04063,110.0702566,1112223.008
55470.08186,5.305220888,6.810466039,36246.41293,162.9640208,962531.6649
67877.02334,5.321490674,6.320235228,19524.09855,162.7573385,843650.8279
69439.94296,5.926691024,8.188380547,33995.76662,207.9391152,1217267.934
51874.09569,5.388545161,7.001947254,26197.83908,161.1893291,450307.0174
75655.9136,3.567675745,6.770586414,31225.12327,169.1494582,1663473.121
83973.30119,5.060330655,5.463987578,20159.92165,173.3045573,1164615.968
65987.71144,5.240499185,5.690506347,31771.52976,123.2389433,1263018.127
94292.26363,5.006685656,7.278782582,53620.8905,222.244347,2197436.875
62938.21671,4.376317746,7.661922672,48947.35792,173.942742,1721261.812
72124.77146,4.818051794,7.953233508,45415.7213,204.4188318,1670908.662
56398.33365,5.206476358,7.120717323,50909.69708,134.6252725,1148749.933
50665.98873,3.614901944,7.067904619,29726.0146,196.1310429,1154883.288
89475.5597,4.111561472,5.233513538,31070.43183,152.3023108,1707269.528
45633.84195,4.266133785,6.827278726,42371.58426,140.1065585,1108406.786
66875.7269,5.303722114,8.386952035,28819.04314,238.6754051,1256599.179
57849.54551,4.443734359,6.351662614,43048.77792,178.1257742,1180967.735
62881.16212,4.824342552,6.507107742,22580.31276,183.4154812,905435.8429
61091.45388,5.002257411,8.196511734,46536.72488,161.2847841,1450122.715
65973.38432,4.602828113,9.007768282,40765.39799,235.3195066,1382810.706
70280.68819,6.374835671,5.625509818,38916.17469,141.4395512,868694.0737
74428.12576,4.727472397,6.112848062,49465.95154,166.3786112,1471746.555
49500.17911,5.099799602,7.514610864,25186.53741,220.4975123,676377.6614
88905.83826,4.813700891,5.989111803,26964.69492,140.541336,1462422.256
63858.0795,5.523960233,7.140330542,23808.17907,218.7692712,1036782.245
64044.0325,5.779013018,5.825405473,58887.99941,127.4658226,1122967.385
73035.02576,3.446237353,8.114826162,43408.42046,171.857346,1877073.575
77722.498,6.282585962,7.743944663,57287.59897,147.5310827,1657363.057
69185.70618,4.581427547,8.72269798,50096.98027,237.1977905,1757395.787
67203.28574,3.793256294,7.303116175,44610.45332,175.4980363,1539084.922
69446.45521,4.244933396,8.500981648,47025.18368,187.1163513,1738788.382
68700.26773,4.005621308,6.57820466,22481.15896,166.3091497,1189466.714
56671.14989,4.145285268,6.288488369,54543.43678,141.7350989,1316793.569
76824.55957,4.83215982,6.699457258,43904.62922,147.4605368,1542970.948
62846.90506,4.98215199,5.144709636,34628.99343,133.6909008,1024973.195
73086.23821,4.351593206,6.39517598,28913.10606,200.8283026,1353182.494
70072.52186,5.194491531,8.479921331,43181.82465,191.2624924,1594089.241
74881.59853,6.87409908,8.457886906,60895.40817,196.2566247,1501048.204
53288.00325,6.795963484,6.996336096,48927.30443,117.0763076,810537.1484
74245.86605,5.917483898,5.96140678,53039.31613,161.4585902,1270297.545
83112.21224,4.896593042,6.569732034,44876.89971,172.4343002,1591022.904
65243.82232,6.051740299,7.987512616,26710.17833,166.5323752,1040652.839
62926.70115,4.499831311,6.411871045,6248.75608,159.9336431,639471.7361
53302.25924,3.416893921,5.607135038,33222.76188,154.9609928,867898.2822
54965.87502,6.638867099,6.827891384,47460.60701,139.0610461,776125.5971
73704.63223,3.489357955,6.561804932,11637.89291,223.0009201,1202844.374
64675.13046,5.21449411,6.436541956,53742.84199,161.6931796,1346379.985
72392.88504,5.418668032,7.081653164,23997.45355,192.2297722,1014430.121
75033.91777,5.705372465,6.987367714,27355.82979,185.9512009,1373512.302
81291.67049,5.786006162,8.429901753,33097.55641,224.0815238,1454749.807
55992.03459,5.70014181,8.098857048,32032.63777,166.762535,1166600.457
57108.61844,3.879864668,6.393210122,43511.01799,137.9568323,1093253.491
82373.20843,4.672226597,7.207985937,67701.6498,138.1707835,2130762
67433.39994,3.2175388,6.564027581,41030.40891,189.7328568,1719762.308
61088.39361,5.189275159,6.085444349,40426.83517,121.4088183,1019880.653
69650.72903,5.077225258,6.201155203,41608.06466,178.3648172,1296645.375
64163.54181,4.133249797,6.933770891,39354.78926,182.6543653,1372878.534
68606.87005,5.069994062,6.980274128,36084.83774,189.0796211,1117011.106
65739.68602,4.798901393,6.722967192,27721.39364,144.3439135,959734.8133
50709.3539,6.238162308,6.822058699,60199.84255,156.0510601,1074824.816
65083.88009,7.481113685,8.374999406,39498.30028,220.5023222,922054.1319
58726.52921,5.81932153,6.979764638,40771.02861,150.4785376,1017374.023
58593.44792,5.123106412,6.663904269,45694.50757,133.8161449,1227401.539
59466.8656,4.496548737,7.110081473,44825.81265,152.6163051,1226041.783
79619.86427,6.247846806,8.354961507,36156.92049,192.4153845,1411334.219
63134.63942,4.323763591,8.48231689,27554.28687,256.8294194,1317234.043
81699.9209,4.215648612,4.765058235,33957.00203,115.8664974,1250144.012
49863.22687,4.222624981,9.640681638,42056.84712,239.5761471,1389047.558
66835.22012,4.474401518,5.228439448,23523.60198,126.278058,792449.5431
81301.91984,3.917318813,6.776125367,40860.12048,159.0291844,1860681.947
67350.16774,5.373543152,8.030099125,26076.39086,219.5366892,1110827.822
77947.46436,4.558211391,7.193403798,29660.79658,161.5813778,1539129.364
59941.0184,4.48613375,6.938066307,37853.30134,151.0496269,1132779.837
69876.35717,6.003624526,7.253765742,20038.8619,151.9753851,839629.5122
74909.72422,6.774111873,6.922914743,40193.52872,172.4070641,1243239.003
62209.87231,4.837670259,7.98980743,32529.95072,234.5382402,1104109.035
83372.64234,2.446060626,7.863971202,14502.44477,211.8687376,1664301.512
59273.42234,5.284453972,7.662476479,20353.16099,201.3658709,818289.7642
52916.3676,4.36371509,7.569220698,36105.06961,163.223729,1062666.366
64714.52416,5.846254768,5.490631869,23836.53843,127.3603355,730043.6451
63427.81053,5.835748346,8.730904572,31689.93323,205.1579337,1307173.872
72885.52312,3.35803484,4.969158207,36711.49426,164.0837867,1464710.206
63780.04015,5.955709838,5.890387971,32010.22811,135.3762511,769851.8034
59709.93311,4.679246745,6.376804344,39383.96586,154.9414434,1012023.399
68275.5812,5.465065826,6.277831678,31383.07069,164.7094117,866328.1313
78556.79705,4.837826679,5.783253683,34677.7243,135.1288264,1222726.564
57471.94317,5.029047482,7.359194737,35822.60168,188.9110752,998702.0371
58583.50845,4.047965948,9.472742074,39910.34268,243.6749761,1644242.137
66537.25272,4.653920256,9.268966847,53721.14129,237.6221408,1817188.451
78269.14256,4.476812415,6.02347229,54954.97189,142.2316477,1553976.234
70562.35851,3.962748383,5.012792886,26073.2223,145.4981019,850593.3377
65594.06739,3.507196683,7.1136851,24580.5637,190.6887182,1179987.324
72493.20944,4.390673838,7.509335527,40722.65597,164.9175283,1554986.695
60757.08121,4.513431821,8.155915088,35561.08441,229.9284509,1281378.174
72920.86775,5.602035829,7.736952387,35656.22969,231.4607954,1125677.604
76134.67776,3.751891934,8.425820688,34956.12616,206.754441,1705889.887
56957.83521,5.030145505,5.935709309,29498.96419,163.2473284,783565.1025
54642.70628,4.70903146,8.982485924,42987.06573,223.6048362,1355362.956
60018.89377,4.349006282,5.258696394,35188.91826,159.7984564,927181.0664
67417.11235,5.271172203,6.195270308,36002.29608,164.1332694,1058517.81
56088.6394,4.56935164,8.840667908,44796.58583,228.358456,1397564.156
70850.1305,5.666090698,5.487903073,14731.96976,147.404672,635429.2305
69692.47333,6.385006538,6.377310795,41818.00491,168.0339598,1104701.234
68104.65856,5.102351494,7.050999424,35008.26751,186.5131647,1368134.998
50521.46356,3.625542062,7.149611673,36713.86484,190.8722617,1204117.419
64900.19793,5.69493065,7.260436972,21815.48888,181.6658842,517937.5895
78951.7359,5.556960654,5.759583193,31055.05109,133.2137837,1241182.835
77553.9064,5.938194511,8.535375454,53405.50581,204.6114541,1603627.28
56734.35076,4.840898587,8.280403871,27982.27171,224.4365672,1063206.378
72827.97132,3.818256322,4.419215488,39730.48179,117.3983283,1269293.209
76306.64871,5.643669896,6.73390648,18041.9435,196.4712146,1063399.275
57293.4274,1.874717127,7.780007631,27991.84,238.5291334,1561313.838
65088.08824,5.217990716,6.790149675,39863.17255,187.6315808,1135613.432
67813.67658,5.32766331,6.39644509,30253.85748,154.7593295,1057347.166
52866.90183,4.404209652,5.767253272,31925.89958,142.5540947,772310.2278
55956.67846,4.524504065,6.505406567,32844.56439,145.8350053,989263.2366
56225.55413,5.098068448,6.686709478,35245.74481,164.1680348,699323.2624
71532.97911,2.812954158,7.117961737,28635.37327,227.3782117,1596342.909
70514.42574,6.555469722,7.311785484,52378.25122,157.2866781,1499153.081
54673.52118,6.50380653,7.081933738,39160.55327,149.5531189,770770.5849
58412.28305,5.333701705,8.281878986,22900.11345,215.528469,1055484.373
64861.91338,4.597492669,8.079372683,25032.13652,246.0785722,1240503.524
82632.04577,5.697755337,5.036428918,13162.97966,173.6179481,900973.3764
71499.80665,5.466984454,6.767607218,27417.11183,199.4181864,1035976.953
75034.52364,5.218063307,5.521846997,25348.47127,122.4255189,1086447.511
55447.08154,4.107693065,7.708946587,37723.28229,223.231025,1366980.91
80196.24225,4.324302933,7.275192796,48694.86414,214.3482379,1616937.019
60480.05464,3.988378252,7.157214948,46361.63221,152.2705208,1639944.959
40581.77809,6.83017963,7.415416068,48820.23026,151.8722109,509499.589
61932.87262,4.312632045,6.751208637,34143.05076,139.7976052,1200125.447
94392.89788,3.960379859,8.287279331,41462.12742,204.9317261,2142896.556
66236.42588,4.681597662,6.361764814,45921.54242,158.3122391,1301089.712
76771.8852,3.529222159,7.528286855,35690.21885,172.2815718,1860648.745
75851.04366,4.701296254,7.151477066,26831.5434,229.4998884,1283996.968
60509.83846,5.78497367,7.716666271,35376.73383,203.4880094,947355.9701
62052.19499,6.860379531,6.484684915,41722.6619,114.3096271,875799.2473
61657.04354,3.480912564,7.926372237,42285.9628,201.3284225,1483041.335
92609.2277,5.511598013,7.45762873,29421.17133,188.730571,1508856.424
81038.1448,5.982153402,6.797869101,35371.21257,157.8805179,1302814.489
54012.57272,4.538511105,7.19091541,21653.98468,183.1295565,747396.2531
65573.46111,4.938468207,9.090851632,58195.45703,210.692539,1723397.089
57335.79077,5.735297959,7.418269493,41826.05082,157.5371633,1059431.451
64098.08147,4.416552649,7.964419297,43769.96713,208.3184038,1309397.049
65212.3664,5.212693408,7.636500321,29582.72278,166.1331134,981232.6124
65256.13923,4.4617711,6.895255219,37875.20166,199.2527167,1389763.822
89488.63976,5.752170353,7.290631549,49089.95912,202.9542621,1599963.807
54415.8328,4.182393734,8.014876701,38937.78577,221.1298876,1208843.277
76674.5221,3.847575497,9.293513239,43156.08678,215.118487,2059301.343
62702.36894,5.21910541,8.131984058,47285.46168,218.7243299,1272337.504
72788.16706,4.440117368,7.337689237,31765.89773,178.845826,1390377.375
72415.42799,4.728025621,7.365504405,28885.0533,226.1885229,1212899.219
73896.10342,4.817908203,6.080269606,44256.77913,162.0448981,1393482.85
87541.45288,4.429806417,6.399106708,31044.97947,165.6485196,1603046.179
71843.7589,5.246533007,7.42784464,27676.2714,213.4059452,1063069.916
74141.33111,6.005383257,6.669292686,46905.19295,126.4653168,1068492.613
74101.49304,4.715250034,6.874009026,34628.53932,213.8584903,1337973.732
42943.93601,4.710777148,8.366067624,34468.87383,224.1493748,889831.1511
71267.70625,5.420479178,8.105228297,36795.39817,237.2747586,1308231.769
72655.64873,3.454391124,7.201823309,23623.30007,203.9508149,1612102.097
72531.1338,6.338198239,6.498815201,15167.41107,185.6171149,578161.4955
72259.58273,4.110626896,6.257776744,45598.89674,155.9054379,1454126.551
63593.95114,2.983372547,8.005870386,40186.29337,194.9597784,1684537.961
85696.20394,4.610572283,4.840595055,24138.06628,162.4209737,1347210.092
80077.9305,5.260478167,7.437009145,30774.39431,173.3011651,1603342.669
75339.91582,5.592521759,7.422156287,49307.20981,172.2965287,1383563.574
54618.23625,4.997381979,5.757165087,40673.9221,159.4528837,705444.1168
66829.18388,5.42121192,7.343420851,48776.92661,176.8881425,1418045.719
82760.37627,4.86430599,6.778563744,33839.08519,151.9410276,1457755.979
79769.0529,3.881733987,7.871982757,22669.67412,229.90867,1617405.425
46800.37259,3.845304666,4.513353831,29587.13853,105.811889,456019.1712
78186.28294,5.499095483,7.183912048,28130.26592,214.2096388,1348804.229
65091.30918,5.650577131,8.594842639,49224.09281,214.3298064,1579360.825
51218.67826,6.135588826,6.609634039,21091.58744,171.4441617,385678.1667
74095.71281,5.091235211,6.847362326,32774.02197,188.5377404,1121023.437
62769.03468,5.428412134,7.780985804,43314.16108,156.2934359,1178553.616
64836.65398,4.509476183,8.271982892,35163.51684,202.6706984,1296467.994
59141.79644,5.368682625,4.198676629,29386.58045,120.8173086,313651.5032
66698.73973,6.209354344,8.365383291,51747.77676,218.6987483,1530294.577
75892.50628,6.284316424,6.793215874,40908.89232,149.4883646,1249914.395
70031.27304,6.376655505,9.188667262,36679.43203,209.5183354,1270432.4
79757.01856,7.037327794,6.360722218,45130.82828,163.7494294,1123753.734
60029.43264,5.285121462,7.990513702,32818.06713,213.9689651,1005087.361
70329.40988,5.011216795,8.343125221,48077.26496,230.1865657,1712282.259
65907.94668,5.493587155,5.727202199,33303.5431,121.7928478,698457.6776
87068.24513,4.572218771,6.539577203,16083.14442,203.0585769,1322439.108
76327.21206,3.915335876,6.584016966,42939.27424,143.8916437,1599615.745
62315.5837,4.31753703,5.764141193,47163.75462,147.6807624,1142264.248
63579.89796,7.657400826,7.221147395,51246.10288,134.5183064,1012768.756
66197.67377,5.209726549,5.895335124,55849.46922,120.815981,1244916.548
65984.29691,5.439070899,5.77285134,40976.78683,153.0758779,1016526.594
70894.14113,3.959292009,6.937166766,24878.46173,200.2937712,1383565.696
78186.23924,5.161936172,5.133465711,49617.73142,104.810345,1526369.647
59539.4124,4.694904457,7.866082003,14403.8353,207.5491342,961495.0964
77163.30057,5.947688499,7.514062032,27766.76194,206.9446373,1228362.747
67082.02587,4.755140502,9.028047222,40412.04776,222.8935483,1674680.741
53120.62925,4.187627173,9.2002462,36100.57718,230.9777005,1411217.493
79095.27923,4.333191134,6.738533682,23624.24894,156.3467037,1476392.551
71244.17075,4.522831179,5.331010176,15769.19997,171.3335591,751324.1387
79058.93991,5.9819027,6.68477919,35074.26481,192.4650939,1366714.376
84703.62823,5.081789217,6.883670877,51169.58559,205.6766083,1718625.945
73001.11125,6.271491871,8.461468275,45338.09139,237.5369025,1344869.28
90972.40613,5.598086799,7.323224846,24943.96194,228.6559227,1442079.057
77362.05456,4.96728517,5.382998154,24171.18247,136.9217953,1000892.046
70850.16582,4.566660601,8.575994509,42035.99199,210.2876154,1553395.562
81248.19697,3.060996265,6.749488716,48922.5214,199.0374854,1969256.933
72173.33087,5.362687902,6.80926661,42946.08099,195.174587,1435261.987
46627.78948,5.723385102,6.40733952,37302.52534,122.6031114,718874.6798
82113.98201,4.255094165,6.596278185,51561.26314,192.1435984,1883082.276
62622.48379,4.96310439,8.84477396,48899.51382,187.72418,1502443.23
70607.28271,4.164158832,4.541466869,58793.2682,98.4678611,1513650.381
80335.96155,4.954999669,5.165901842,56689.27907,135.2447457,1410264.405
58765.0402,5.493420367,4.882380596,30997.43904,95.13026799,647691.8352
86849.84442,5.310658423,6.181227861,45178.46768,127.3095876,1675062.891
71918.66832,3.087964394,7.092714041,23690.69799,204.0216504,1336134.486
75513.24689,6.392088344,8.086981109,37175.07064,198.0368127,1376240.615
66359.15485,4.45350467,8.041198572,32976.80797,186.4802973,1680017.24
68638.10785,4.554192738,5.98022928,25380.41301,167.441092,1186025.951
86084.33523,4.856156511,6.776068462,24447.1067,170.234381,1460044.546
55076.07222,5.044958099,6.499696377,23794.95178,186.8351676,650939.2067
74682.22416,3.80190903,7.328709122,39293.653,208.9709893,1525690.995
69379.23817,2.79261394,8.273386772,34612.76372,238.3329458,1827476.196
61431.82929,4.044464153,6.071830703,32912.04398,171.3331455,860399.3452
74085.68864,5.114422581,7.813242397,32481.52177,200.31276,1574181.732
54204.81112,6.0535571,5.05618974,39735.06871,114.309677,333160.9943
60842.80445,5.268622345,8.115024462,45258.15871,183.2918422,1279681.154
85429.46598,4.663230085,6.628645005,36411.83456,206.7642835,1594748.125
76602.89393,5.365611946,8.440490911,20927.43079,180.5297027,1495375.423
65629.88097,4.581528467,7.524874654,17609.19693,196.0666847,954732.9038
74227.49523,4.00932324,6.833955902,25934.6492,218.7262411,1426695.686
79671.414,4.704483861,6.840125382,35953.15723,185.3044563,1468459.955
71816.27643,5.50551248,8.629268407,41178.26119,229.0883707,1607863.828
54623.76529,5.155401297,8.297124357,41939.51507,215.5692419,888866.3945
61536.55722,4.329457093,6.994015904,29346.7209,160.012779,1151341.85
66357.52842,4.62193395,7.221474525,38072.28468,164.4819479,1045704.7
64957.92638,5.920771165,7.64833492,49513.89643,206.6657295,1279160.988
86895.59621,4.313509598,7.321513124,38042.73612,204.8962766,1799455.406
90533.31352,4.294156482,8.151471141,46610.73557,251.0921327,2005167.48
65939.88495,3.52189555,7.555919437,29620.83953,208.228617,1492612.189
56505.8278,5.699466357,7.795375,30995.48817,173.1738398,976481.7168
60564.05153,5.333841444,8.382339218,49574.10417,219.2934067,1247002.164
78606.74714,3.968226171,5.093526735,51235.58929,118.7515317,1426682.135
72747.12903,5.334749368,6.783121452,35060.34863,205.2380927,1171989.718
76193.71636,5.003338046,7.909545202,26736.096,251.1782608,1370909.952
70912.89173,5.645773079,7.508775907,20797.82193,203.782208,1083071.56
81922.74753,4.865339042,6.720772557,21677.01339,154.3573231,1065656.023
73312.88817,3.757606196,7.064878233,32256.70451,226.9143288,1492095.143
48483.9423,4.917935246,7.405948947,35848.08127,176.7098206,936864.6878
85009.06739,4.530705448,6.774243351,48601.79746,149.3582779,1966139.928
79029.46045,3.594833494,5.448580097,48607.09542,130.2022728,1558196.969
70301.23794,5.192505457,5.838844174,49076.65438,157.3390593,1280588.342
46339.90081,6.83102784,8.159537583,52123.99386,150.1770725,853750.6529
68272.31965,6.920679836,7.983259576,30937.82848,175.5888562,978824.6016
60285.60617,5.857585315,9.916528435,27370.18572,202.6741585,1273554.278
62671.7307,5.46207327,6.402028317,31702.71455,170.0232583,798659.2171
66615.88992,4.598211359,4.894203341,48604.07439,130.1939877,1114128.47
78431.31041,6.440129402,7.499446787,23623.30098,183.9025229,1108894.003
46646.71054,4.668121925,6.726795812,34006.8653,154.1734376,710269.214
72405.47169,6.627396161,7.473793129,35062.88654,183.8338669,1142127.884
